Log start on,2023-03-29 19:30:31
Feature,MEMS Sensor Fusion (Compact)
Nodes,TileBOX @323356, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,qi,qj,qk,qs,
29/03/2023 19:30:32.245,622,TileBOX @323356,11812,,-0.189,0.8344,-0.0276,0.5170047,
29/03/2023 19:30:32.267,644,TileBOX @323356,11819,55F8B7203FFFE8F7CB20A7FF87F7DD201600,-0.1963,0.8375,-0.0193,0.5095956,
29/03/2023 19:30:32.278,655,TileBOX @323356,11819,,-0.2072,0.8395,-0.0089,0.50222373,
29/03/2023 19:30:32.288,665,TileBOX @323356,11819,,-0.2169,0.8413,0.0022,0.49514025,
29/03/2023 19:30:32.311,688,TileBOX @323356,11827,21F7DC207300ECF6F120A300B7F6F520DE00,-0.2271,0.8412,0.0115,0.49058732,
29/03/2023 19:30:32.321,698,TileBOX @323356,11827,,-0.2324,0.8433,0.0163,0.48432392,
29/03/2023 19:30:32.331,708,TileBOX @323356,11827,,-0.2377,0.8437,0.0222,0.48080793,
29/03/2023 19:30:32.403,780,TileBOX @323356,11834,7DF6FC20130181F60921340156F60F215E01,-0.2435,0.8444,0.0275,0.47638237,
29/03/2023 19:30:32.414,791,TileBOX @323356,11834,,-0.2431,0.8457,0.0308,0.474073,
29/03/2023 19:30:32.423,800,TileBOX @323356,11834,,-0.2474,0.8463,0.035,0.47047266,
29/03/2023 19:30:32.446,823,TileBOX @323356,11842,5BF6262191017BF63921D4018BF65B218802,-0.2469,0.8486,0.0401,0.46616566,
29/03/2023 19:30:32.457,834,TileBOX @323356,11842,,-0.2437,0.8505,0.0468,0.46375623,
29/03/2023 19:30:32.467,844,TileBOX @323356,11842,,-0.2421,0.8539,0.0648,0.4561177,
29/03/2023 19:30:32.536,913,TileBOX @323356,11849,75F66B2128032CF66C213D043DF68321F004,-0.2443,0.8555,0.0808,0.44934246,
29/03/2023 19:30:32.547,924,TileBOX @323356,11849,,-0.2516,0.8556,0.1085,0.43917397,
29/03/2023 19:30:32.557,934,TileBOX @323356,11849,,-0.2499,0.8579,0.1264,0.4307907,
29/03/2023 19:30:32.582,959,TileBOX @323356,11857,3BF672216F0570F69A216C0570F6B1218704,-0.2501,0.8562,0.1391,0.43014273,
29/03/2023 19:30:32.592,969,TileBOX @323356,11857,,-0.2448,0.8602,0.1388,0.42528048,
29/03/2023 19:30:32.603,980,TileBOX @323356,11857,,-0.2448,0.8625,0.1159,0.42747384,
29/03/2023 19:30:32.626,1003,TileBOX @323356,11864,F6F562219505BEF50C218105C2F5CD200E05,-0.257,0.8546,0.1429,0.4280063,
29/03/2023 19:30:32.636,1013,TileBOX @323356,11864,,-0.2626,0.846,0.1409,0.44212264,
29/03/2023 19:30:32.647,1024,TileBOX @323356,11864,,-0.2622,0.8397,0.1294,0.45761415,
29/03/2023 19:30:32.716,1093,TileBOX @323356,11872,43F52620A10502F53A20180574F41A20E404,-0.2749,0.823,0.1441,0.47574803,
29/03/2023 19:30:32.727,1104,TileBOX @323356,11872,,-0.2814,0.825,0.1304,0.47242454,
29/03/2023 19:30:32.736,1113,TileBOX @323356,11872,,-0.2956,0.8218,0.1252,0.47073382,
29/03/2023 19:30:32.766,1143,TileBOX @323356,11879,2CF4781F8D05D5F3631F750573F34B1F4F05,-0.3028,0.8056,0.1421,0.4890076,
29/03/2023 19:30:32.777,1154,TileBOX @323356,11879,,-0.3115,0.8035,0.1397,0.4876878,
29/03/2023 19:30:32.788,1165,TileBOX @323356,11879,,-0.3213,0.8011,0.1359,0.48634994,
29/03/2023 19:30:32.806,1183,TileBOX @323356,11887,54F34C1F4105F7F2321F1D0504F3521FE904,-0.3244,0.8012,0.1345,0.48451316,
29/03/2023 19:30:32.816,1193,TileBOX @323356,11887,,-0.3337,0.7986,0.1309,0.48347437,
29/03/2023 19:30:32.827,1204,TileBOX @323356,11887,,-0.3324,0.8018,0.1257,0.48044407,
29/03/2023 19:30:32.898,1275,TileBOX @323356,11894,EBF2521F0E05FBF2621F100518F3901FE404,-0.3349,0.8018,0.1294,0.47771788,
29/03/2023 19:30:32.909,1286,TileBOX @323356,11894,,-0.3333,0.8034,0.1296,0.4760918,
29/03/2023 19:30:32.919,1296,TileBOX @323356,11894,,-0.3304,0.808,0.1252,0.47148353,
29/03/2023 19:30:32.943,1320,TileBOX @323356,11902,3EF3B21FEF0460F3C91FF80497F3F11F0A05,-0.3266,0.8114,0.1263,0.46798587,
29/03/2023 19:30:32.953,1330,TileBOX @323356,11902,,-0.3232,0.8137,0.1272,0.46610537,
29/03/2023 19:30:32.963,1340,TileBOX @323356,11902,,-0.3177,0.8177,0.129,0.46237683,
29/03/2023 19:30:32.989,1366,TileBOX @323356,11909,C0F304202505FAF3192048053AF40F205605,-0.3136,0.8196,0.1317,0.4610488,
29/03/2023 19:30:32.999,1376,TileBOX @323356,11909,,-0.3078,0.8217,0.1352,0.46020573,
29/03/2023 19:30:33.009,1386,TileBOX @323356,11909,,-0.3014,0.8207,0.1366,0.46577898,
29/03/2023 19:30:33.078,1455,TileBOX @323356,11917,7BF4DA1F6C05C1F4EA1F7C05DDF4E91F7B05,-0.2949,0.8154,0.1388,0.47842592,
29/03/2023 19:30:33.089,1466,TileBOX @323356,11917,,-0.2879,0.817,0.1404,0.47949195,
29/03/2023 19:30:33.098,1475,TileBOX @323356,11917,,-0.2851,0.8169,0.1403,0.48136088,
29/03/2023 19:30:33.125,1502,TileBOX @323356,11924,23F5B41F960563F5C71F920568F5EB1F4305,-0.2781,0.8116,0.143,0.49347416,
29/03/2023 19:30:33.137,1514,TileBOX @323356,11924,,-0.2717,0.8135,0.1426,0.49402645,
29/03/2023 19:30:33.146,1523,TileBOX @323356,11924,,-0.2712,0.8171,0.1347,0.4905651,
29/03/2023 19:30:33.213,1590,TileBOX @323356,11932,76F50E20AF04A8F5ED1FFE048CF5DD1FE904,-0.2698,0.8206,0.1199,0.4893339,
29/03/2023 19:30:33.224,1601,TileBOX @323356,11932,,-0.2648,0.8173,0.1278,0.495549,
29/03/2023 19:30:33.234,1611,TileBOX @323356,11932,,-0.2676,0.8157,0.1257,0.49721557,
29/03/2023 19:30:33.256,1633,TileBOX @323356,11939,73F5F91F7B0441F5F81FB5044AF50120A704,-0.2701,0.8185,0.1147,0.4939106,
29/03/2023 19:30:33.266,1643,TileBOX @323356,11939,,-0.2751,0.8184,0.1205,0.48991954,
29/03/2023 19:30:33.277,1654,TileBOX @323356,11939,,-0.2742,0.8193,0.1191,0.48926172,
29/03/2023 19:30:33.348,1725,TileBOX @323356,11947,6EF51820B50445F50020B10467F504208104,-0.2706,0.8216,0.1205,0.4870614,
29/03/2023 19:30:33.359,1736,TileBOX @323356,11947,,-0.2747,0.8192,0.1201,0.4889042,
29/03/2023 19:30:33.368,1745,TileBOX @323356,11947,,-0.2713,0.8196,0.1153,0.4912821,
29/03/2023 19:30:33.391,1768,TileBOX @323356,11954,97F545209704C5F571208804E5F565206704,-0.2665,0.8261,0.1175,0.4824213,
29/03/2023 19:30:33.404,1781,TileBOX @323356,11954,,-0.2619,0.8305,0.116,0.477726,
29/03/2023 19:30:33.414,1791,TileBOX @323356,11954,,-0.2587,0.8293,0.1127,0.48232204,
29/03/2023 19:30:33.436,1813,TileBOX @323356,11962,03F67620540422F69720410428F69B202B04,-0.2557,0.831,0.1108,0.4814353,
29/03/2023 19:30:33.446,1823,TileBOX @323356,11962,,-0.2526,0.8343,0.1089,0.47778395,
29/03/2023 19:30:33.457,1834,TileBOX @323356,11962,,-0.252,0.8347,0.1067,0.4778986,
29/03/2023 19:30:33.527,1904,TileBOX @323356,11969,2AF6A2201B0406F693201104FFF594200504,-0.2518,0.8354,0.1051,0.4771348,
29/03/2023 19:30:33.537,1914,TileBOX @323356,11969,,-0.2554,0.8339,0.1041,0.4780637,
29/03/2023 19:30:33.547,1924,TileBOX @323356,11969,,-0.2561,0.834,0.1029,0.4777744,
29/03/2023 19:30:33.571,1948,TileBOX @323356,11977,D2F584201304A0F56C200D045DF550202104,-0.2606,0.8324,0.1043,0.47782773,
29/03/2023 19:30:33.582,1959,TileBOX @323356,11977,,-0.2656,0.83,0.1037,0.4793777,
29/03/2023 19:30:33.591,1968,TileBOX @323356,11977,,-0.2723,0.8272,0.1057,0.48002127,
29/03/2023 19:30:33.664,2041,TileBOX @323356,11984,37F544203404FAF438205204B7F417207004,-0.2761,0.826,0.1076,0.47949454,
29/03/2023 19:30:33.674,2051,TileBOX @323356,11984,,-0.2822,0.8248,0.1106,0.4773214,
29/03/2023 19:30:33.684,2061,TileBOX @323356,11984,,-0.2889,0.8215,0.1136,0.47829866,
29/03/2023 19:30:33.707,2084,TileBOX @323356,11992,76F40020980438F4F51FBB04F5F3DF1FF704,-0.2954,0.8192,0.1176,0.47730547,
29/03/2023 19:30:33.717,2094,TileBOX @323356,11992,,-0.3016,0.8181,0.1211,0.4744309,
29/03/2023 19:30:33.730,2107,TileBOX @323356,11992,,-0.3083,0.8159,0.1271,0.47233868,
29/03/2023 19:30:33.754,2131,TileBOX @323356,11999,B6F3CA1F1F056CF3B11F5C052FF3961F9F05,-0.3146,0.8138,0.1311,0.47071135,
29/03/2023 19:30:33.765,2142,TileBOX @323356,11999,,-0.322,0.8113,0.1372,0.4682782,
29/03/2023 19:30:33.774,2151,TileBOX @323356,11999,,-0.3281,0.8086,0.1439,0.46670035,
29/03/2023 19:30:33.843,2220,TileBOX @323356,12007,E9F2781FE305A0F25A1F24065BF23B1F6406,-0.3351,0.8056,0.1507,0.46476462,
29/03/2023 19:30:33.853,2230,TileBOX @323356,12007,,-0.3424,0.8026,0.1572,0.46247548,
29/03/2023 19:30:33.863,2240,TileBOX @323356,12007,,-0.3493,0.7995,0.1636,0.460461,
29/03/2023 19:30:33.887,2264,TileBOX @323356,12014,29F2171FA306F2F1EF1ED106B2F1CD1EF606,-0.3543,0.7959,0.1699,0.46059605,
29/03/2023 19:30:33.897,2274,TileBOX @323356,12014,,-0.3598,0.7919,0.1745,0.46150637,
29/03/2023 19:30:33.910,2287,TileBOX @323356,12014,,-0.3662,0.7885,0.1782,0.46087962,
29/03/2023 19:30:33.931,2308,TileBOX @323356,12022,71F19E1E050749F16D1E270741F1281E3207,-0.3727,0.7838,0.1797,0.46309847,
29/03/2023 19:30:33.942,2319,TileBOX @323356,12022,,-0.3767,0.7789,0.1831,0.46678284,
29/03/2023 19:30:33.951,2328,TileBOX @323356,12022,,-0.3775,0.772,0.1842,0.47705352,
29/03/2023 19:30:34.024,2401,TileBOX @323356,12029,F3F0F81D4007F3F0C11D4A07E4F0851D6907,-0.3853,0.7672,0.1856,0.47801748,
29/03/2023 19:30:34.034,2411,TileBOX @323356,12029,,-0.3853,0.7617,0.1866,0.48635122,
29/03/2023 19:30:34.045,2422,TileBOX @323356,12029,,-0.3868,0.7557,0.1897,0.49327198,
29/03/2023 19:30:34.067,2444,TileBOX @323356,12037,E3F0571D8807E9F03E1D580702F15E1D1607,-0.3869,0.7511,0.1928,0.49898425,
29/03/2023 19:30:34.080,2457,TileBOX @323356,12037,,-0.3863,0.7486,0.188,0.5050013,
29/03/2023 19:30:34.088,2465,TileBOX @323356,12037,,-0.3838,0.7518,0.1814,0.5045675,
29/03/2023 19:30:34.111,2488,TileBOX @323356,12044,E5F0421D7D07ECF0841DA9071FF1991DFB06,-0.3867,0.749,0.1917,0.5027059,
29/03/2023 19:30:34.122,2499,TileBOX @323356,12044,,-0.386,0.7556,0.1961,0.49154603,
29/03/2023 19:30:34.131,2508,TileBOX @323356,12044,,-0.3809,0.7577,0.1787,0.49887094,
29/03/2023 19:30:34.204,2581,TileBOX @323356,12052,3AF1CC1DC00616F1001EF606EBF0081ED306,-0.3782,0.7628,0.1728,0.49521825,
29/03/2023 19:30:34.215,2592,TileBOX @323356,12052,,-0.3818,0.768,0.1782,0.48233753,
29/03/2023 19:30:34.225,2602,TileBOX @323356,12052,,-0.3861,0.7688,0.1747,0.4789084,
29/03/2023 19:30:34.247,2624,TileBOX @323356,12059,06F12B1EB106DDF01D1EC506AEF0281EB206,-0.3834,0.7723,0.1713,0.47666916,
29/03/2023 19:30:34.258,2635,TileBOX @323356,12059,,-0.3875,0.7709,0.1733,0.47489375,
29/03/2023 19:30:34.269,2646,TileBOX @323356,12059,,-0.3922,0.772,0.1714,0.4699119,
29/03/2023 19:30:34.338,2715,TileBOX @323356,12067,81F01A1ED60657F0071EE80633F0F71D0B07,-0.3967,0.7706,0.175,0.46709716,
29/03/2023 19:30:34.348,2725,TileBOX @323356,12067,,-0.4009,0.7687,0.1768,0.4659627,
29/03/2023 19:30:34.359,2736,TileBOX @323356,12067,,-0.4045,0.7671,0.1803,0.46414357,
29/03/2023 19:30:34.395,2772,TileBOX @323356,12074,10F0F21D3807FCEFF01D6107DAEFD91D8B07,-0.408,0.7666,0.1848,0.46011895,
29/03/2023 19:30:34.406,2783,TileBOX @323356,12074,,-0.41,0.7664,0.1889,0.45699877,
29/03/2023 19:30:34.415,2792,TileBOX @323356,12074,,-0.4134,0.7641,0.1931,0.4560307,
29/03/2023 19:30:34.473,2850,TileBOX @323356,12082,CCEFCE1DB407BAEFC71DE307AFEFBA1D1708,-0.4148,0.763,0.1972,0.4548452,
29/03/2023 19:30:34.484,2861,TileBOX @323356,12082,,-0.4166,0.7623,0.2019,0.4523047,
29/03/2023 19:30:34.493,2870,TileBOX @323356,12082,,-0.4177,0.761,0.2071,0.4511267,
29/03/2023 19:30:34.517,2894,TileBOX @323356,12089,A8EFAF1D3D08AFEFA71D6408ABEF9E1D8E08,-0.4184,0.7599,0.2109,0.4505715,
29/03/2023 19:30:34.527,2904,TileBOX @323356,12089,,-0.4177,0.7591,0.2148,0.45072696,
29/03/2023 19:30:34.538,2915,TileBOX @323356,12089,,-0.4181,0.7582,0.219,0.44984904,
29/03/2023 19:30:34.563,2940,TileBOX @323356,12097,C8EFA21DA408E2EFA31DBA0813F0B21DAE08,-0.4152,0.7586,0.2212,0.45078322,
29/03/2023 19:30:34.575,2952,TileBOX @323356,12097,,-0.4126,0.7587,0.2234,0.45191583,
29/03/2023 19:30:34.584,2961,TileBOX @323356,12097,,-0.4077,0.7602,0.2222,0.45442683,
29/03/2023 19:30:34.653,3030,TileBOX @323356,12104,2DF0B81DB8085BF0CD1D850886F0DB1D6708,-0.4051,0.7608,0.2232,0.4552572,
29/03/2023 19:30:34.663,3040,TileBOX @323356,12104,,-0.4005,0.7629,0.2181,0.45827472,
29/03/2023 19:30:34.674,3051,TileBOX @323356,12104,,-0.3962,0.7643,0.2151,0.46108902,
29/03/2023 19:30:34.698,3075,TileBOX @323356,12112,ADF0F01D1408E0F00F1ED10719F1321E7207,-0.3923,0.7664,0.2068,0.46472096,
29/03/2023 19:30:34.708,3085,TileBOX @323356,12112,,-0.3872,0.7695,0.2001,0.4668039,
29/03/2023 19:30:34.719,3096,TileBOX @323356,12112,,-0.3815,0.773,0.1906,0.46968114,
29/03/2023 19:30:34.787,3164,TileBOX @323356,12119,48F1491E1B0795F1751EB306DEF19A1E5E06,-0.3768,0.7753,0.1819,0.4731216,
29/03/2023 19:30:34.797,3174,TileBOX @323356,12119,,-0.3691,0.7797,0.1715,0.47583702,
29/03/2023 19:30:34.807,3184,TileBOX @323356,12119,,-0.3618,0.7834,0.163,0.47834736,
29/03/2023 19:30:34.832,3209,TileBOX @323356,12127,49F2D81E1C0698F2FD1EC90509F3341FB405,-0.3511,0.7896,0.1564,0.47833005,
29/03/2023 19:30:34.844,3221,TileBOX @323356,12127,,-0.3432,0.7933,0.1481,0.4805781,
29/03/2023 19:30:34.852,3229,TileBOX @323356,12127,,-0.3319,0.7988,0.146,0.48004684,
29/03/2023 19:30:34.879,3256,TileBOX @323356,12134,79F3641F8605F4F37F1F9B0564F4A41F9005,-0.3207,0.8036,0.1414,0.4810245,
29/03/2023 19:30:34.890,3267,TileBOX @323356,12134,,-0.3084,0.8063,0.1435,0.48391894,
29/03/2023 19:30:34.901,3278,TileBOX @323356,12134,,-0.2972,0.81,0.1424,0.4850716,
29/03/2023 19:30:34.968,3345,TileBOX @323356,12142,D7F4981FB80543F5A41FD6059CF58B1F1006,-0.2857,0.8088,0.1464,0.49273235,
29/03/2023 19:30:34.979,3356,TileBOX @323356,12142,,-0.2749,0.81,0.1494,0.49599364,
29/03/2023 19:30:34.989,3366,TileBOX @323356,12142,,-0.266,0.8075,0.1552,0.5030911,
29/03/2023 19:30:35.011,3388,TileBOX @323356,12149,07F6811F260640F6871F3D0685F67E1F6B06,-0.2553,0.8065,0.1574,0.5095143,
29/03/2023 19:30:35.021,3398,TileBOX @323356,12149,,-0.2496,0.8071,0.1597,0.51067144,
29/03/2023 19:30:35.031,3408,TileBOX @323356,12149,,-0.2427,0.8062,0.1643,0.51394916,
29/03/2023 19:30:35.056,3433,TileBOX @323356,12157,7FF6A71F60069EF6AF1F56067EF6C11F2E06,-0.2433,0.8103,0.1632,0.5075281,
29/03/2023 19:30:35.066,3443,TileBOX @323356,12157,,-0.2402,0.8111,0.1622,0.50804716,
29/03/2023 19:30:35.077,3454,TileBOX @323356,12157,,-0.2434,0.8129,0.1582,0.5048988,
29/03/2023 19:30:35.148,3525,TileBOX @323356,12164,71F6D01F3F065BF6CA1F5B0661F6EF1F3D06,-0.2447,0.8144,0.1599,0.50130475,
29/03/2023 19:30:35.159,3536,TileBOX @323356,12164,,-0.2469,0.8138,0.1627,0.50029856,
29/03/2023 19:30:35.168,3545,TileBOX @323356,12164,,-0.2463,0.8175,0.1597,0.49550575,
29/03/2023 19:30:35.192,3569,TileBOX @323356,12172,7DF60920580669F60420670689F61C206506,-0.2435,0.8201,0.1624,0.4917011,
29/03/2023 19:30:35.204,3581,TileBOX @323356,12172,,-0.2455,0.8196,0.1639,0.4910422,
29/03/2023 19:30:35.213,3590,TileBOX @323356,12172,,-0.2423,0.822,0.1637,0.4886808,
29/03/2023 19:30:35.285,3662,TileBOX @323356,12179,A4F638207F06C6F653206E06ECF66A206106,-0.2396,0.8248,0.1663,0.4843977,
29/03/2023 19:30:35.295,3672,TileBOX @323356,12179,,-0.2362,0.8275,0.1646,0.48203754,
29/03/2023 19:30:35.305,3682,TileBOX @323356,12179,,-0.2324,0.8298,0.1633,0.48037,
29/03/2023 19:30:35.328,3705,TileBOX @323356,12187,0EF7882047062BF79D20340647F7B4201906,-0.229,0.8328,0.1607,0.4776806,
29/03/2023 19:30:35.339,3716,TileBOX @323356,12187,,-0.2261,0.8349,0.1588,0.4760287,
29/03/2023 19:30:35.348,3725,TileBOX @323356,12187,,-0.2233,0.8372,0.1561,0.4742005,
29/03/2023 19:30:35.371,3748,TileBOX @323356,12194,6CF7D420F9058EF7EC20D405A9F7FE20AA05,-0.2196,0.8404,0.1529,0.4713017,
29/03/2023 19:30:35.381,3758,TileBOX @323356,12194,,-0.2162,0.8428,0.1492,0.46977124,
29/03/2023 19:30:35.392,3769,TileBOX @323356,12194,,-0.2135,0.8446,0.145,0.469088,
29/03/2023 19:30:35.461,3838,TileBOX @323356,12202,BBF70D217205C8F71E214E05B0F721211905,-0.2117,0.8461,0.1394,0.46889824,
29/03/2023 19:30:35.472,3849,TileBOX @323356,12202,,-0.2104,0.8478,0.1358,0.46746695,
29/03/2023 19:30:35.481,3858,TileBOX @323356,12202,,-0.2128,0.8481,0.1305,0.46734598,
29/03/2023 19:30:35.506,3883,TileBOX @323356,12209,B6F72921F00489F72121DA0465F71F21AB04,-0.2122,0.8489,0.1264,0.4672932,
29/03/2023 19:30:35.516,3893,TileBOX @323356,12209,,-0.2167,0.8481,0.1242,0.46727067,
29/03/2023 19:30:35.526,3903,TileBOX @323356,12209,,-0.2203,0.8479,0.1195,0.4671759,
29/03/2023 19:30:35.598,3975,TileBOX @323356,12217,30F70D219E0401F700219004C0F6E7209D04,-0.2256,0.8461,0.1182,0.46823958,
29/03/2023 19:30:35.609,3986,TileBOX @323356,12217,,-0.2303,0.8448,0.1168,0.46864986,
29/03/2023 19:30:35.618,3995,TileBOX @323356,12217,,-0.2368,0.8423,0.1181,0.46958372,
29/03/2023 19:30:35.643,4020,TileBOX @323356,12224,81F6D4209B0435F6B820B404F0F59820B504,-0.2431,0.8404,0.1179,0.46981898,
29/03/2023 19:30:35.655,4032,TileBOX @323356,12224,,-0.2507,0.8376,0.1204,0.47019106,
29/03/2023 19:30:35.664,4041,TileBOX @323356,12224,,-0.2576,0.8344,0.1205,0.47212145,
29/03/2023 19:30:35.734,4111,TileBOX @323356,12232,A2F57420DC0456F560200E0508F546204405,-0.2654,0.8308,0.1244,0.4731373,
29/03/2023 19:30:35.745,4122,TileBOX @323356,12232,,-0.273,0.8288,0.1294,0.47097465,
29/03/2023 19:30:35.754,4131,TileBOX @323356,12232,,-0.2808,0.8262,0.1348,0.46943995,
29/03/2023 19:30:35.777,4154,TileBOX @323356,12239,B0F41F205E0555F401209E0505F4E21FC605,-0.2896,0.8223,0.1374,0.47018695,
29/03/2023 19:30:35.787,4164,TileBOX @323356,12239,,-0.2987,0.8193,0.1438,0.46781123,
29/03/2023 19:30:35.797,4174,TileBOX @323356,12239,,-0.3067,0.8162,0.1478,0.46680593,
29/03/2023 19:30:35.822,4199,TileBOX @323356,12247,9AF3BE1FFD053DF3941F3706CFF2611F7B06,-0.3174,0.8126,0.1533,0.4641525,
29/03/2023 19:30:35.832,4209,TileBOX @323356,12247,,-0.3267,0.8084,0.1591,0.46308076,
29/03/2023 19:30:35.843,4220,TileBOX @323356,12247,,-0.3377,0.8033,0.1659,0.4616763,
29/03/2023 19:30:35.912,4289,TileBOX @323356,12254,6DF2341FA90609F2E11EE206A6F1A31E2607,-0.3475,0.7988,0.1705,0.4605345,
29/03/2023 19:30:35.922,4299,TileBOX @323356,12254,,-0.3575,0.7905,0.1762,0.4650345,
29/03/2023 19:30:35.933,4310,TileBOX @323356,12254,,-0.3674,0.7843,0.183,0.46518996,
29/03/2023 19:30:35.957,4334,TileBOX @323356,12262,5AF14D1E5C07FBF0F01D8D07AFF08F1DB507,-0.375,0.7757,0.1884,0.47134912,
29/03/2023 19:30:35.968,4345,TileBOX @323356,12262,,-0.3845,0.7664,0.1933,0.47689196,
29/03/2023 19:30:35.977,4354,TileBOX @323356,12262,,-0.3921,0.7567,0.1973,0.48449495,
29/03/2023 19:30:36.048,4425,TileBOX @323356,12269,75F0421DD80756F0F61CF00724F09D1C1808,-0.3979,0.749,0.2008,0.49025905,
29/03/2023 19:30:36.059,4436,TileBOX @323356,12269,,-0.401,0.7414,0.2032,0.49823168,
29/03/2023 19:30:36.068,4445,TileBOX @323356,12269,,-0.406,0.7325,0.2072,0.505644,
29/03/2023 19:30:36.094,4471,TileBOX @323356,12277,31F07A1C1F0830F05F1CFA0752F0841CC707,-0.4047,0.729,0.2079,0.51142395,
29/03/2023 19:30:36.104,4481,TileBOX @323356,12277,,-0.4048,0.7263,0.2042,0.5166504,
29/03/2023 19:30:36.116,4493,TileBOX @323356,12277,,-0.4014,0.73,0.1991,0.5160787,
29/03/2023 19:30:36.138,4515,TileBOX @323356,12284,48F07A1CBA0740F0C31CA20773F0E71C5E07,-0.4024,0.729,0.1978,0.5172122,
29/03/2023 19:30:36.148,4525,TileBOX @323356,12284,,-0.4032,0.7363,0.1954,0.50706106,
29/03/2023 19:30:36.158,4535,TileBOX @323356,12284,,-0.3981,0.7399,0.1886,0.5084235,
29/03/2023 19:30:36.229,4606,TileBOX @323356,12292,82F0121D1F0773F0411D100769F0441DE906,-0.3966,0.7442,0.1823,0.5056101,
29/03/2023 19:30:36.240,4617,TileBOX @323356,12292,,-0.3981,0.7489,0.1808,0.49797243,
29/03/2023 19:30:36.249,4626,TileBOX @323356,12292,,-0.3991,0.7492,0.1769,0.49812138,
29/03/2023 19:30:36.272,4649,TileBOX @323356,12299,64F0691DAD063FF0731D84063EF0771D6D06,-0.3996,0.7529,0.1709,0.49422124,
29/03/2023 19:30:36.284,4661,TileBOX @323356,12299,,-0.4033,0.7539,0.1668,0.4910821,
29/03/2023 19:30:36.294,4671,TileBOX @323356,12299,,-0.4034,0.7543,0.1645,0.49116156,
29/03/2023 19:30:36.363,4740,TileBOX @323356,12307,2EF07A1D6F06FFEF7C1D5006E5EF771D5C06,-0.405,0.7546,0.1647,0.48931354,
29/03/2023 19:30:36.374,4751,TileBOX @323356,12307,,-0.4097,0.7548,0.1616,0.48611543,
29/03/2023 19:30:36.385,4762,TileBOX @323356,12307,,-0.4123,0.7543,0.1628,0.48428953,
29/03/2023 19:30:36.408,4785,TileBOX @323356,12314,DBEF741D6606D1EF6E1D8306BCEF6C1D9206,-0.4133,0.754,0.1638,0.48356658,
29/03/2023 19:30:36.418,4795,TileBOX @323356,12314,,-0.4143,0.7534,0.1667,0.4826542,
29/03/2023 19:30:36.429,4806,TileBOX @323356,12314,,-0.4164,0.7532,0.1682,0.48063457,
29/03/2023 19:30:36.498,4875,TileBOX @323356,12322,B9EF6F1DB006B0EF6A1DCF06A9EF6E1DF706,-0.4167,0.7535,0.1712,0.47884175,
29/03/2023 19:30:36.508,4885,TileBOX @323356,12322,,-0.4176,0.753,0.1743,0.4777245,
